object_number,platform_raw_first,platform_norm,title_primary,title_norm,title_norm_source,title_aliases,region_norm,language_norm,media_norm,edition_key,edition_id
39356,Nintendo Super Nintendo Entertainment System,SNES,Nintendo Campus Challenge 1992,Nintendo Campus Challenge 1992,primary_ascii,,UNKNOWN,unknown,cartridge,SNES | Nintendo Campus Challenge 1992 | UNKNOWN | unknown | cartridge,2900c3171bb2831d
19773,Nintendo Super Nintendo Entertainment System,SNES,Astérix & Obelix,Astérix & Obelix,primary_fallback,,PAL,en,cartridge,SNES | Astérix & Obelix | PAL | en | cartridge,f0d6bce5585fd35b
26514,Nintendo Super Nintendo Entertainment System,SNES,Disney's Aladdin,Disney's Aladdin,primary_ascii,Aladdin,PAL,en,cartridge,SNES | Disney's Aladdin | PAL | en | cartridge,e4638bd9233d8156
26663,Nintendo Super Nintendo Entertainment System,SNES,The Chessmaster,The Chessmaster,primary_ascii,,PAL,en,cartridge,SNES | The Chessmaster | PAL | en | cartridge,074d2e12404ed3fd
20314,Nintendo Super Nintendo Entertainment System,SNES,NBA Live 96,NBA Live 96,primary_ascii,,PAL,en,cartridge,SNES | NBA Live 96 | PAL | en | cartridge,d7447b0d80254db7
33055,Nintendo Super Famicom,SFC,"Nintendo Super Famicom Box, Hotel Coin-op Unit","Nintendo Super Famicom Box, Hotel Coin-op Unit",primary_ascii,,UNKNOWN,unknown,unknown,"SFC | Nintendo Super Famicom Box, Hotel Coin-op Unit | UNKNOWN | unknown | unknown",30b87efeb89a6945
19922,Nintendo Super Nintendo Entertainment System,SNES,Disney's Beauty and the Beast,Disney's Beauty and the Beast,primary_ascii,,PAL,en,cartridge,SNES | Disney's Beauty and the Beast | PAL | en | cartridge,514150a2574d6677
78694,Nintendo Super Nintendo Entertainment System,SNES,Dragon View,Dragon View,primary_ascii,,UNKNOWN,unknown,cartridge,SNES | Dragon View | UNKNOWN | unknown | cartridge,d623fbf7f7b8aa85
68912,Nintendo Super Nintendo Entertainment System,SNES,Mickey Mania,Mickey Mania,primary_ascii,,PAL,unknown,cartridge,SNES | Mickey Mania | PAL | unknown | cartridge,8c090c67bcde8002
19925,Nintendo Super Nintendo Entertainment System,SNES,Disney's Aladdin,Disney's Aladdin,primary_ascii,,PAL,en,cartridge,SNES | Disney's Aladdin | PAL | en | cartridge,e4638bd9233d8156
33038,Nintendo Super Famicom,SFC,Nintendo Super Famicom,Nintendo Super Famicom,primary_ascii,,NTSC-J,unknown,unknown,SFC | Nintendo Super Famicom | NTSC-J | unknown | unknown,7ed14b970af4361a
94,Nintendo Super Nintendo Entertainment System,SNES,Soul Blazer,Soul Blazer,primary_ascii,,PAL,en,cartridge,SNES | Soul Blazer | PAL | en | cartridge,74c9387d04214a37
3462,Nintendo Super Nintendo Entertainment System,SNES,Mystic Quest Legend,Mystic Quest Legend,primary_ascii,Final Fantasy Mystic Quest|Final Fantasy USA Mystic Quest,PAL,en,cartridge,SNES | Mystic Quest Legend | PAL | en | cartridge,6eef91c56a97740a
19785,Nintendo Super Nintendo Entertainment System,SNES,Toy Story,Toy Story,primary_ascii,Disney's Toy Story,PAL,en,cartridge,SNES | Toy Story | PAL | en | cartridge,c6ac87229addf53e
42926,Nintendo Super Nintendo Entertainment System,SNES,Street Fighter Alpha 2,Street Fighter Alpha 2,primary_ascii,,PAL,unknown,cartridge,SNES | Street Fighter Alpha 2 | PAL | unknown | cartridge,6fbcb4efbc5ca086
20326,Nintendo Super Nintendo Entertainment System,SNES,Hook,Hook,primary_ascii,,PAL,en,cartridge,SNES | Hook | PAL | en | cartridge,ef803d353b971feb
42385,Nintendo Super Nintendo Entertainment System,SNES,Val d'Isere Championship,Val d'Isere Championship,primary_ascii,,PAL,unknown,cartridge,SNES | Val d'Isere Championship | PAL | unknown | cartridge,d51718d8bdedc415
26546,Nintendo Super Nintendo Entertainment System,SNES,Prince of Persia,Prince of Persia,primary_ascii,,PAL,en,cartridge,SNES | Prince of Persia | PAL | en | cartridge,dde5675f348a9f76
37953,Nintendo Super Nintendo Entertainment System,SNES,Breath of Fire,Breath of Fire,primary_ascii,,NTSC-U,unknown,cartridge,SNES | Breath of Fire | NTSC-U | unknown | cartridge,f6ad4d0ce0982581
40364,Nintendo Super Nintendo Entertainment System,SNES,Daffy Duck The Marvin Missions,Daffy Duck The Marvin Missions,primary_ascii,,PAL,unknown,cartridge,SNES | Daffy Duck The Marvin Missions | PAL | unknown | cartridge,8811b3c7531a02a3
60682,Nintendo Super Nintendo Entertainment System,SNES,Vortex,Vortex,primary_ascii,,PAL,unknown,cartridge,SNES | Vortex | PAL | unknown | cartridge,90972c253593f9c3
1802,Nintendo Super Nintendo Entertainment System,SNES,Total Carnage,Total Carnage,primary_ascii,,PAL,en,cartridge,SNES | Total Carnage | PAL | en | cartridge,bffc5864e561f5d0
26632,Nintendo Super Nintendo Entertainment System,SNES,Desert Fighter,Desert Fighter,primary_ascii,A.S.P. Air Strike Patrol|Desert Fighter Suna no Arashi Sakusen,PAL,en,cartridge,SNES | Desert Fighter | PAL | en | cartridge,099e5805a77a5fb7
42279,Nintendo Super Nintendo Entertainment System,SNES,PGA Tour 96,PGA Tour 96,primary_ascii,,PAL,unknown,cartridge,SNES | PGA Tour 96 | PAL | unknown | cartridge,93a20d8ed3ee15cb
42322,Nintendo Super Nintendo Entertainment System,SNES,World Masters Golf,World Masters Golf,primary_ascii,,PAL,unknown,cartridge,SNES | World Masters Golf | PAL | unknown | cartridge,482ce739d496dad9
42966,Nintendo Super Nintendo Entertainment System,SNES,Lemmings,Lemmings,primary_ascii,,PAL,unknown,cartridge,SNES | Lemmings | PAL | unknown | cartridge,7b2e106004161605
26586,Nintendo Super Nintendo Entertainment System,SNES,Battletoads in Battlemaniacs,Battletoads in Battlemaniacs,primary_ascii,,PAL,en,cartridge,SNES | Battletoads in Battlemaniacs | PAL | en | cartridge,dac51a9040c77a3d
42817,Nintendo Super Nintendo Entertainment System,SNES,NHL 96,NHL 96,primary_ascii,,PAL,unknown,cartridge,SNES | NHL 96 | PAL | unknown | cartridge,304f583c872a632b
19888,Nintendo Super Nintendo Entertainment System,SNES,Pilotwings,Pilotwings,primary_ascii,,PAL,en,cartridge,SNES | Pilotwings | PAL | en | cartridge,e3db4b5a00871dd2
20386,Nintendo Super Nintendo Entertainment System,SNES,International Superstar Soccer,International Superstar Soccer,primary_ascii,,PAL,en,cartridge,SNES | International Superstar Soccer | PAL | en | cartridge,d0b5761c742875d6
60685,Nintendo Super Nintendo Entertainment System,SNES,Der König Der Löwen,Der König Der Löwen,primary_fallback,,PAL,unknown,cartridge,SNES | Der König Der Löwen | PAL | unknown | cartridge,667914346ced2060
1842,Nintendo Super Nintendo Entertainment System,SNES,The Incredible Hulk,The Incredible Hulk,primary_ascii,,PAL,en,cartridge,SNES | The Incredible Hulk | PAL | en | cartridge,72e4e7e1890fa8b8
20409,Nintendo Super Nintendo Entertainment System,SNES,Harvest Moon,Harvest Moon,primary_ascii,,PAL,en,cartridge,SNES | Harvest Moon | PAL | en | cartridge,1b57dfe66579a9d7
66454,Nintendo Super Famicom,SFC,Puyo Puyo 2,Puyo Puyo 2,primary_ascii,す〜ぱ〜ぷよぷよ通,NTSC-J,unknown,cartridge,SFC | Puyo Puyo 2 | NTSC-J | unknown | cartridge,c4462f060ce46821
1865,Nintendo Super Nintendo Entertainment System,SNES,Stunt Race FX,Stunt Race FX,primary_ascii,Wild Trax,PAL,en,cartridge,SNES | Stunt Race FX | PAL | en | cartridge,c9758e5beccc0442
19862,Nintendo Super Nintendo Entertainment System,SNES,Prehistorik Man,Prehistorik Man,primary_ascii,,PAL,en,cartridge,SNES | Prehistorik Man | PAL | en | cartridge,7c0c48d1b189bd04
51333,Nintendo 64,N64,"Nintendo 64 / Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA","Nintendo 64 / Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA",primary_ascii,,PAL,unknown,unknown,"N64 | Nintendo 64 / Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA | PAL | unknown | unknown",7a1882197bd777aa
42777,Nintendo Super Nintendo Entertainment System,SNES,Street Racer,Street Racer,primary_ascii,,PAL,unknown,cartridge,SNES | Street Racer | PAL | unknown | cartridge,9b50d5500f6ebe93
26646,Nintendo Super Nintendo Entertainment System,SNES,Starwing,Starwing,primary_ascii,Star Fox,PAL,en,cartridge,SNES | Starwing | PAL | en | cartridge,a598dfe80e90a42b
72727,Nintendo Super Nintendo Entertainment System,SNES,Shockman Zero Kaizou Choujin Schbibinman Zero Collectors Edition,Shockman Zero Kaizou Choujin Schbibinman Zero Collectors Edition,primary_ascii,Shockman Zero Kaizou Choujin Schbibinman Zero,UNKNOWN,unknown,cartridge,SNES | Shockman Zero Kaizou Choujin Schbibinman Zero Collectors Edition | UNKNOWN | unknown | cartridge,b0abcc6825036b07
42840,Nintendo Super Nintendo Entertainment System,SNES,Val d'Isere Championship,Val d'Isere Championship,primary_ascii,,PAL,unknown,cartridge,SNES | Val d'Isere Championship | PAL | unknown | cartridge,d51718d8bdedc415
42697,Nintendo Super Nintendo Entertainment System,SNES,Rise of the Robots,Rise of the Robots,primary_ascii,,PAL,unknown,cartridge,SNES | Rise of the Robots | PAL | unknown | cartridge,5216a59dca0d6f66
91,Nintendo Super Nintendo Entertainment System,SNES,Secret of Mana,Secret of Mana,primary_ascii,,PAL,en,cartridge,SNES | Secret of Mana | PAL | en | cartridge,6bc4598f27d2c5f2
20323,Nintendo Super Nintendo Entertainment System,SNES,NHL 97,NHL 97,primary_ascii,,PAL,en,cartridge,SNES | NHL 97 | PAL | en | cartridge,e5c14bab42a6c62d
42946,Nintendo Super Nintendo Entertainment System,SNES,The Legend of Zelda A Link to the Past,The Legend of Zelda A Link to the Past,primary_ascii,,PAL,unknown,cartridge,SNES | The Legend of Zelda A Link to the Past | PAL | unknown | cartridge,4f21dcfbf0a2ef51
53313,Nintendo Super Nintendo Entertainment System,SNES,"Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA","Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA",primary_ascii,,PAL,unknown,unknown,"SNES | Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA | PAL | unknown | unknown",fab78c63b9e067ef
19868,Nintendo Super Nintendo Entertainment System,SNES,Disney's The Jungle Book,Disney's The Jungle Book,primary_ascii,,PAL,en,cartridge,SNES | Disney's The Jungle Book | PAL | en | cartridge,b02f1b5d84736a8c
26609,Nintendo Super Nintendo Entertainment System,SNES,F-Zero,F-Zero,primary_ascii,,PAL,en,cartridge,SNES | F-Zero | PAL | en | cartridge,5724a94ebf50d5e5
37329,Nintendo Super Nintendo Entertainment System,SNES,Super Nintendo Entertainment System,Super Nintendo Entertainment System,primary_ascii,,PAL,unknown,unknown,SNES | Super Nintendo Entertainment System | PAL | unknown | unknown,3c9d6e56726806aa
37970,Nintendo Super Nintendo Entertainment System,SNES,The Legend of Zelda A Link to the Past,The Legend of Zelda A Link to the Past,primary_ascii,,NTSC-U,unknown,cartridge,SNES | The Legend of Zelda A Link to the Past | NTSC-U | unknown | cartridge,356617f9dcdf0109
1822,Nintendo Super Nintendo Entertainment System,SNES,Vortex,Vortex,primary_ascii,,PAL,en,cartridge,SNES | Vortex | PAL | en | cartridge,c5455828e989b1bb
19782,Nintendo Super Nintendo Entertainment System,SNES,Prince of Persia,Prince of Persia,primary_ascii,,PAL,en,cartridge,SNES | Prince of Persia | PAL | en | cartridge,dde5675f348a9f76
19759,Nintendo Super Nintendo Entertainment System,SNES,Addams Family Values,Addams Family Values,primary_ascii,,PAL,en,cartridge,SNES | Addams Family Values | PAL | en | cartridge,68cf117a8bc10d43
26589,Nintendo Super Nintendo Entertainment System,SNES,Super Off Road,Super Off Road,primary_ascii,,PAL,en,cartridge,SNES | Super Off Road | PAL | en | cartridge,dc170cecbf6eb4d5
26566,Nintendo Super Nintendo Entertainment System,SNES,Turn and Burn No-Fly Zone,Turn and Burn No-Fly Zone,primary_ascii,,PAL,en,cartridge,SNES | Turn and Burn No-Fly Zone | PAL | en | cartridge,c8ce573621da954a
42382,Nintendo Super Nintendo Entertainment System,SNES,Exhaust Heat,Exhaust Heat,primary_ascii,,PAL,unknown,cartridge,SNES | Exhaust Heat | PAL | unknown | cartridge,e54c9893e8252269
42714,Nintendo Super Nintendo Entertainment System,SNES,Claymates,Claymates,primary_ascii,,PAL,unknown,cartridge,SNES | Claymates | PAL | unknown | cartridge,b935aceb91ab3f3d
70956,Nintendo Super Nintendo Entertainment System,SNES,Jurassic Park Part 2: The Chaos Continues,Jurassic Park Part 2: The Chaos Continues,primary_ascii,,UNKNOWN,unknown,cartridge,SNES | Jurassic Park Part 2: The Chaos Continues | UNKNOWN | unknown | cartridge,8e7c8bd160b712af
40361,Nintendo Super Nintendo Entertainment System,SNES,Blazing Skies,Blazing Skies,primary_ascii,,PAL,unknown,cartridge,SNES | Blazing Skies | PAL | unknown | cartridge,443001546c6672f5
42365,Nintendo Super Nintendo Entertainment System,SNES,Newman Haas IndyCar featuring Nigel Mansell,Newman Haas IndyCar featuring Nigel Mansell,primary_ascii,Newman Haas Indy Car featuring Nigel Mansell,PAL,unknown,cartridge,SNES | Newman Haas IndyCar featuring Nigel Mansell | PAL | unknown | cartridge,41c1bea97a00414a
53728,Nintendo Super Nintendo Entertainment System,SNES,Secret of Evermore Deutscher Bildschirmtext + 76 Seiten-Spieleberater inkl.,Secret of Evermore Deutscher Bildschirmtext + 76 Seiten-Spieleberater inkl.,primary_ascii,Secret of Evermore,PAL,unknown,cartridge,SNES | Secret of Evermore Deutscher Bildschirmtext + 76 Seiten-Spieleberater inkl. | PAL | unknown | cartridge,689aa0efc338cdd0
60679,Nintendo Super Nintendo Entertainment System,SNES,Arkanoid,Arkanoid,primary_ascii,,PAL,unknown,cartridge,SNES | Arkanoid | PAL | unknown | cartridge,dbe4a430273f8fdb
20383,Nintendo Super Nintendo Entertainment System,SNES,X-Kaliber 2097,X-Kaliber 2097,primary_ascii,,PAL,en,cartridge,SNES | X-Kaliber 2097 | PAL | en | cartridge,ea81145c648988e8
26629,Nintendo Super Nintendo Entertainment System,SNES,Donkey Kong Country,Donkey Kong Country,primary_ascii,Super Donkey Kong,PAL,en,cartridge,SNES | Donkey Kong Country | PAL | en | cartridge,83b57579aed7321c
42319,Nintendo Super Nintendo Entertainment System,SNES,Seaquest DSV,Seaquest DSV,primary_ascii,,PAL,unknown,cartridge,SNES | Seaquest DSV | PAL | unknown | cartridge,288953081ea259ae
42820,Nintendo Super Nintendo Entertainment System,SNES,Doom,Doom,primary_ascii,,PAL,unknown,cartridge,SNES | Doom | PAL | unknown | cartridge,43608cf40f9ee799
300400,Nintendo Super Nintendo Entertainment System,SNES,Super Star Wars,Super Star Wars,primary_ascii,,PAL,unknown,cartridge,SNES | Super Star Wars | PAL | unknown | cartridge,b76343747564c7b4
1845,Nintendo Super Nintendo Entertainment System,SNES,Winter Olympics,Winter Olympics,primary_ascii,Winter Olympics Lillehammer '94|Winter Olympic Games Lillehammer '94,PAL,en,cartridge,SNES | Winter Olympics | PAL | en | cartridge,de6ba7db99f8d7bc
40407,Nintendo Super Nintendo Entertainment System,SNES,Tiny Toon Adventures Buster Busts Loose!,Tiny Toon Adventures Buster Busts Loose!,primary_ascii,,PAL,unknown,cartridge,SNES | Tiny Toon Adventures Buster Busts Loose! | PAL | unknown | cartridge,881fe491a639cb3c
79161,Nintendo Super Nintendo Entertainment System,SNES,Jim Power The Lost Dimension in 3-D Limited Edition,Jim Power The Lost Dimension in 3-D Limited Edition,primary_ascii,,PAL,en,cartridge,SNES | Jim Power The Lost Dimension in 3-D Limited Edition | PAL | en | cartridge,c140f7ecde102e52
19865,Nintendo Super Nintendo Entertainment System,SNES,F-Zero,F-Zero,primary_ascii,,PAL,en,cartridge,SNES | F-Zero | PAL | en | cartridge,5724a94ebf50d5e5
40593,Nintendo Super Nintendo Entertainment System,SNES,World Cup Striker,World Cup Striker,primary_ascii,,PAL,unknown,cartridge,SNES | World Cup Striker | PAL | unknown | cartridge,ec2ad789ac6b586b
53708,Nintendo Super Nintendo Entertainment System,SNES,EarthBound Bonus Inside Free Players Guide,EarthBound Bonus Inside Free Players Guide,primary_ascii,EarthBound,NTSC-U,unknown,cartridge,SNES | EarthBound Bonus Inside Free Players Guide | NTSC-U | unknown | cartridge,8e67227ebd43317d
26506,Nintendo Super Nintendo Entertainment System,SNES,Terranigma,Terranigma,primary_ascii,,PAL,unknown,cartridge,SNES | Terranigma | PAL | unknown | cartridge,42573eebe90824a0
34166,Sony PlayStation,PS,"Aura Interactor, Force-feedback device","Aura Interactor, Force-feedback device",primary_ascii,,PAL,unknown,unknown,"PS | Aura Interactor, Force-feedback device | PAL | unknown | unknown",c014d652c0c11ec1
26526,Nintendo Super Nintendo Entertainment System,SNES,Tiny Toon Adventures Buster Busts Loose!,Tiny Toon Adventures Buster Busts Loose!,primary_ascii,,PAL,en,cartridge,SNES | Tiny Toon Adventures Buster Busts Loose! | PAL | en | cartridge,a4931acb6330dbe8
61158,Nintendo Super Nintendo Entertainment System,SNES,Unirally,Unirally,primary_ascii,,PAL,unknown,cartridge,SNES | Unirally | PAL | unknown | cartridge,88a75a156d469489
1862,Nintendo Super Nintendo Entertainment System,SNES,WWF Super WrestleMania,WWF Super WrestleMania,primary_ascii,Super WrestleMania,PAL,en,cartridge,SNES | WWF Super WrestleMania | PAL | en | cartridge,30c2dffbc1710273
26626,Nintendo Super Nintendo Entertainment System,SNES,Super Mario World 2 Yoshi's Island,Super Mario World 2 Yoshi's Island,primary_ascii,,PAL,en,cartridge,SNES | Super Mario World 2 Yoshi's Island | PAL | en | cartridge,be5fb69768c7500a
19908,Nintendo Super Nintendo Entertainment System,SNES,Daffy Duck The Marvin Missions,Daffy Duck The Marvin Missions,primary_ascii,,PAL,en,cartridge,SNES | Daffy Duck The Marvin Missions | PAL | en | cartridge,b20c34bed86035f5
19885,Nintendo Super Nintendo Entertainment System,SNES,Illusion of Time,Illusion of Time,primary_ascii,Illusion of Gaia,PAL,en,cartridge,SNES | Illusion of Time | PAL | en | cartridge,6df5ea7e15562d97
26549,Nintendo Super Nintendo Entertainment System,SNES,Super R-Type,Super R-Type,primary_ascii,,PAL,en,cartridge,SNES | Super R-Type | PAL | en | cartridge,a8eb6f92fc9451ac
42657,Nintendo Super Nintendo Entertainment System,SNES,Stunt Race FX,Stunt Race FX,primary_ascii,,PAL,unknown,cartridge,SNES | Stunt Race FX | PAL | unknown | cartridge,a4336550ff00fea1
42780,Nintendo Super Nintendo Entertainment System,SNES,Mortal Kombat II,Mortal Kombat II,primary_ascii,,PAL,unknown,cartridge,SNES | Mortal Kombat II | PAL | unknown | cartridge,18c5f1ae08633f87
1882,Nintendo Super Nintendo Entertainment System,SNES,Kirby's Ghost Trap,Kirby's Ghost Trap,primary_ascii,Kirby's Avalanche|Super Puyo Puyo,PAL,en,cartridge,SNES | Kirby's Ghost Trap | PAL | en | cartridge,84b9fd4a69002213
26606,Nintendo Super Nintendo Entertainment System,SNES,International Tennis Tour,International Tennis Tour,primary_ascii,,PAL,en,cartridge,SNES | International Tennis Tour | PAL | en | cartridge,cae2b9cc9a0ebfad
37930,Nintendo Super Nintendo Entertainment System,SNES,Bram Stoker's Dracula,Bram Stoker's Dracula,primary_ascii,,NTSC-U,unknown,cartridge,SNES | Bram Stoker's Dracula | NTSC-U | unknown | cartridge,55f8092a9bb3b059
19765,Nintendo Super Nintendo Entertainment System,SNES,Unirally,Unirally,primary_ascii,,PAL,en,cartridge,SNES | Unirally | PAL | en | cartridge,3a70298d7f6e05b7
20406,Nintendo Super Nintendo Entertainment System,SNES,Teenage Mutant Hero Turtles IV Turtles in Time,Teenage Mutant Hero Turtles IV Turtles in Time,primary_ascii,Teenage Mutant Ninja Turtles IV: Turtles in Time,PAL,en,cartridge,SNES | Teenage Mutant Hero Turtles IV Turtles in Time | PAL | en | cartridge,e6595322c9747964
