object_number,title,title.type,object_name,object_name.type,object_category,broadcast_standard,title.language,place_of_publication
42996,Sullivan Bluth Presents Dragon's Lair,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
42647,Dragon The Bruce Lee Story,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
63797,"ASCII Super Advantage, Arcade controller",Peripheral Description,Nintendo Super Nintendo Entertainment System,"",Peripheral,PAL,"",""
19875,Kirby's Dream Course,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
42349,Micro Machines 2 Turbo Tournament,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
01872,Pink Goes to Hollywood;Pink Panther,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
19775,Super Double Dragon,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
20316,NBA Jam,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19758,Turn and Burn No-Fly Zone,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
26588,X-Kaliber 2097,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
26565,Super Bomberman 2,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
40343,Cool Spot,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
26519,International Superstar Soccer;Jikkyou World Soccer Perfect Eleven,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
42381,Nigel Mansell's World Championship Racing,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
42836,The Magical Quest Starring Mickey Mouse,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
40466,Micro Machine,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
42759,Super Game Boy,Peripheral Description,Nintendo Super Nintendo Entertainment System,"",Peripheral,PAL,"",""
01858,Kick Off 3 European Challenge,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
26582,Cannon Fodder,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
42318,Flashback,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
19741,The Legend of Zelda A Link to the Past,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
26688,The Pagemaster,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
43005,Street Fighter II,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
58863,"Wild Things Energiser, Controller",Peripheral Description,Nintendo Super Nintendo Entertainment System,"",Peripheral,"","",""
20382,Blazing Skies,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
26628,Super Mario All-Stars;Super Mario Collection,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
19904,Kick Off,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19844,True Lies;Schwarzenegger True Lies A James Cameron Film,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
300399,Street Fighter II Turbo;Street Fighter 2 Turbo,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
60678,Newman/Haas IndyCar featuring Nigel Mansell,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
01798,Super Star Wars Return of the Jedi,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
20339,Clay Fighter 2 Judgment Clay,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19864,Super Battletank 2,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
20362,Indiana Jones' Greatest Adventures,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
01818,Mickey Mania;Mickey Mania The Timeless Adventures of Mickey Mouse,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
01861,John Madden Football '93;John Madden Football 93;Pro Football '93,Game Title;Game Title Alternative;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;;,""
01838,Looney Tunes Road Runner;Road Runner's Death Valley Rally;Road Runner vs. Wile E. Coyote,Game Title;Game Title Alternative;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;;,""
19884,Krusty's Super Fun House,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
26625,Super Punch-Out!!,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
00087,Prince of Persia,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
26648,Taz-Mania,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
40592,Aaahh!!! Real Monsters,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
01881,Tetris & Dr. Mario;Tetris & Dr Mario;Tetris and Dr. Mario;Tetris and Doctor Mario,Game Title;Game Title Alternative;Game Title Alternative;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;;;,""
60658,Aguri Suzuki F1 Super Driving,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
42295,FIFA Soccer 96;FIFA 96 Virtual Soccer Stadium,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,;,""
19927,Disney Donald in Maui Mallard,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19778,Battle Clash,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19821,The Mask,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
20319,NHL Hockey '94;NHL '94,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
57010,"Super NES Score Master, Arcade controller",Peripheral Description,Nintendo Super Nintendo Entertainment System,"",Peripheral,PAL,"",""
26562,The Adventures of Tintin Prisoners of the Sun;Las Aventuras de Tintin El Templo del Sol;Les Aventures de Tintin Le Temple du Soleil;Kuifje De Zonnetempel;Tim und Struppi Der Sonnentempel,Game Title;Game Title Alternative;Game Title Alternative;Game Title Alternative;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,;;;;,""
42301,Val d'Isere Championship,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
42842,Seaquest DSV,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
19924,Super Bomberman,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
53223,Datel Pro Action Replay 2 for the Super NES,Peripheral Description,Nintendo Super Nintendo Entertainment System,Cartridge,Peripheral,PAL,"",""
42384,Phantom 2040,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
00093,Illusion of Time,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19761,Batman Forever,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
42361,Winter Gold,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
30312,Super Nintendo Entertainment System Street Fighter II set;Super Nintendo Entertainment System;Street Fighter II;Street Fighter 2,System Bundle Description;Console Description;Game Title;Game Demo Title Alternative,Nintendo Super Nintendo Entertainment System,"",System Bundle,PAL,;;;,""
68911,Super Soccer,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
19907,Nigel Mansell's World Championship,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
42378,Sensible Soccer Europeans Champions,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
26545,Parodius,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
60681,Alien 3,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
34265,"Leda LMP Gamester Arcade Video Game Control Centre, Console storage system",Peripheral Description,Nintendo Super Nintendo Entertainment System;Sega Mega Drive,;,Peripheral,PAL,"",""
43008,Donkey Kong Country,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
19755,Arkanoid;Arkanoid: Doh it Again,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
20342,Battletoads in Battlemaniacs,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
78862,Pro Action Replay for Super NES,Peripheral Description,Nintendo Super Nintendo Entertainment System,"",Peripheral,"","",""
26585,Super Soccer,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
42321,Pinball Fantasies,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
42919,Super Tennis,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
19801,Spirou,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
37946,Secret of Mana,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,NTSC-U,"",""
42278,NHL 96,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
01864,Super International Cricket,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
43486,Game Boy Printer,Peripheral Description,Nintendo Super Famicom,"",Peripheral,"","",""
20385,Winter Gold,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
01841,Super Tennis;Super Tennis World Circuit,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
19818,Zombies;Zombies Ate my Neighbors,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
42653,Tetris Attack,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
79194,Ninja JaJaMaru Super Ninja Kid Limited Edition,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,NTSC-U,English,""
19887,Lucky Luke,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19861,Lemmings 2 The Tribes,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
26665,B.O.B.;BOB;Space Funky B.O.B.,Game Title;Game Title Alternative;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;;,""
19881,The Pagemaster,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
20322,NHL 96,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
33933,"Tri-Star 8 Bit Adaptor for SNES, NES / Famicom Adapter",Peripheral Description,Nintendo Super Nintendo Entertainment System,"",Peripheral,PAL,"",""
26608,Super Metroid,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
01821,Cutthroat Island,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19824,Cliffhanger,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
20365,Darius Twin,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
20351,Final Fight,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
53318,"Hudson Soft Super Multitap HC699, 4 player adapter",Peripheral Description,Nintendo Super Nintendo Entertainment System,"",Peripheral,PAL,"",""
61149,Izzy's Quest for the Olympic Rings,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
301589,Fork Parker's Crunch Out,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,NTSC-U,"",""
01804,Jurassic Park,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19810,Pinocchio,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
42287,Carrier Aces,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
42782,Prince of Persia,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
42951,Stunt Race FX,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
19787,Stunt Race FX,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
20328,Seaquest DSV,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
42387,Star Trek Starfleet Academy,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
70955,Jurassic Park Collector's Edition;Jurassic Park,Game Bundle Description;Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game Bundle,"",;,""
00079,Super Metroid;Metroid 3,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
37955,Demon's Crest,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,NTSC-U,"",""
57272,"Ascii Grip ASC-0401J, Controller, アスキーグリップ",Peripheral Description,Nintendo Super Famicom,"",Peripheral,PAL,"",""
60670,Stunt Race FX,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
42327,True Lies,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
53736,Terranigma Deutscher Bildschirmtext + 76 Seiten-Spieleberater inkl.;Terranigma,Game Bundle Description;Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game Bundle,PAL,;,""
01844,Super Mario World,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
01850,Super Mario Kart,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
42968,Smash Tennis,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
79160,"Jim Power The Lost Dimension in 3-D
Limited Edition",Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
43014,Donkey Kong Country 3 Dixie Kong's Double Trouble!,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
19770,Foreman for Real,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
40664,NHLPA Hockey '93,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
19747,Urban Strike The Sequel to Jungle Strike,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19913,Brett Hull Hockey,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
20411,Super Smash T.V.;Smash TV,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English;,""
19890,Eek! the Cat,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
26554,The Adventures of Mighty Max,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19933,Flashback,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
20431,Midway Presents Arcade's Greatest Hits The Atari Collection 1,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
19790,The Simpsons Bart's Nightmare,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
37958,Cyber Spin,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,NTSC-U,"",""
60687,Pac-Attack,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
26574,World Cup USA 94,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
37935,Super Castlevania IV;Super Castlevania 4,Game Title;Game Title Alternative,Nintendo Super Nintendo Entertainment System,Cartridge,Game,NTSC-U,;,""
19764,Williams Arcade's Greatest Hits,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
61143,NHL 97,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,"",""
19870,Jimmy Connors Pro Tennis Tour,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
20368,Super Morph,Game Title,Nintendo Super Nintendo Entertainment System,Cartridge,Game,PAL,English,""
